X,Y,Z
243446.841,1717577.088,382.872
243449.341,1717577.088,382.872
243451.841,1717577.088,382.872
243444.341,1717569.588,385.372
243444.341,1717569.588,387.872
243444.341,1717572.088,385.372
243444.341,1717572.088,387.872
243446.841,1717569.588,385.372
243446.841,1717569.588,387.872
243446.841,1717572.088,385.372
243446.841,1717572.088,387.872
243444.341,1717569.588,390.372
243444.341,1717569.588,392.872
243444.341,1717572.088,390.372
243444.341,1717572.088,392.872
243446.841,1717569.588,390.372
243446.841,1717569.588,392.872
243446.841,1717572.088,390.372
243446.841,1717572.088,392.872
243444.341,1717574.588,385.372
243444.341,1717574.588,387.872
243444.341,1717577.088,385.372
243444.341,1717577.088,387.872
243446.841,1717574.588,385.372
243446.841,1717574.588,387.872
243446.841,1717577.088,385.372
243446.841,1717577.088,387.872
243444.341,1717574.588,390.372
243444.341,1717574.588,392.872
243444.341,1717577.088,390.372
243444.341,1717577.088,392.872
243446.841,1717574.588,390.372
243446.841,1717574.588,392.872
243446.841,1717577.088,390.372
243446.841,1717577.088,392.872
243449.341,1717569.588,385.372
243449.341,1717569.588,387.872
243449.341,1717572.088,385.372
243449.341,1717572.088,387.872
243451.841,1717569.588,385.372
243451.841,1717569.588,387.872
243451.841,1717572.088,385.372
243451.841,1717572.088,387.872
243449.341,1717569.588,390.372
243449.341,1717569.588,392.872
243449.341,1717572.088,390.372
243449.341,1717572.088,392.872
243451.841,1717569.588,390.372
243451.841,1717569.588,392.872
243451.841,1717572.088,390.372
243451.841,1717572.088,392.872
243449.341,1717574.588,385.372
243449.341,1717574.588,387.872
243449.341,1717577.088,385.372
243449.341,1717577.088,387.872
243451.841,1717574.588,385.372
243451.841,1717574.588,387.872
243451.841,1717577.088,385.372
243451.841,1717577.088,387.872
243449.341,1717574.588,390.372
243449.341,1717574.588,392.872
243449.341,1717577.088,390.372
243449.341,1717577.088,392.872
243451.841,1717574.588,390.372
243451.841,1717574.588,392.872
243451.841,1717577.088,390.372
243451.841,1717577.088,392.872
243444.341,1717579.588,382.872
243444.341,1717582.088,382.872
243446.841,1717579.588,382.872
243446.841,1717582.088,382.872
243444.341,1717584.588,382.872
243444.341,1717587.088,382.872
243446.841,1717584.588,380.372
243446.841,1717584.588,382.872
243446.841,1717587.088,382.872
243449.341,1717579.588,382.872
243449.341,1717582.088,382.872
243451.841,1717579.588,382.872
243451.841,1717582.088,382.872
243449.341,1717584.588,380.372
243449.341,1717584.588,382.872
243449.341,1717587.088,380.372
243449.341,1717587.088,382.872
243451.841,1717584.588,380.372
243451.841,1717584.588,382.872
243451.841,1717587.088,380.372
243451.841,1717587.088,382.872
243444.341,1717579.588,385.372
243444.341,1717579.588,387.872
243444.341,1717582.088,385.372
243444.341,1717582.088,387.872
243446.841,1717579.588,385.372
243446.841,1717579.588,387.872
243446.841,1717582.088,385.372
243446.841,1717582.088,387.872
243444.341,1717579.588,390.372
243444.341,1717579.588,392.872
243444.341,1717582.088,390.372
243444.341,1717582.088,392.872
243446.841,1717579.588,390.372
243446.841,1717579.588,392.872
243446.841,1717582.088,390.372
243446.841,1717582.088,392.872
243444.341,1717584.588,385.372
243444.341,1717584.588,387.872
243444.341,1717587.088,385.372
243444.341,1717587.088,387.872
243446.841,1717584.588,385.372
243446.841,1717584.588,387.872
243446.841,1717587.088,385.372
243446.841,1717587.088,387.872
243444.341,1717584.588,390.372
243444.341,1717584.588,392.872
243444.341,1717587.088,390.372
243444.341,1717587.088,392.872
243446.841,1717584.588,390.372
243446.841,1717584.588,392.872
243446.841,1717587.088,390.372
243446.841,1717587.088,392.872
243449.341,1717579.588,385.372
243449.341,1717579.588,387.872
243449.341,1717582.088,385.372
243449.341,1717582.088,387.872
243451.841,1717579.588,385.372
243451.841,1717579.588,387.872
243451.841,1717582.088,385.372
243451.841,1717582.088,387.872
243449.341,1717579.588,390.372
243449.341,1717579.588,392.872
243449.341,1717582.088,390.372
243449.341,1717582.088,392.872
243451.841,1717579.588,390.372
243451.841,1717579.588,392.872
243451.841,1717582.088,390.372
243451.841,1717582.088,392.872
243449.341,1717584.588,385.372
243449.341,1717584.588,387.872
243449.341,1717587.088,385.372
243449.341,1717587.088,387.872
243451.841,1717584.588,385.372
243451.841,1717584.588,387.872
243451.841,1717587.088,385.372
243451.841,1717587.088,387.872
243449.341,1717584.588,390.372
243449.341,1717584.588,392.872
243449.341,1717587.088,390.372
243449.341,1717587.088,392.872
243451.841,1717584.588,390.372
243451.841,1717584.588,392.872
243451.841,1717587.088,390.372
243451.841,1717587.088,392.872
243434.341,1717569.588,395.372
243434.341,1717569.588,397.872
243434.341,1717572.088,395.372
243434.341,1717572.088,397.872
243436.841,1717569.588,395.372
243436.841,1717569.588,397.872
243436.841,1717572.088,395.372
243436.841,1717572.088,397.872
243434.341,1717574.588,395.372
243434.341,1717574.588,397.872
243434.341,1717577.088,395.372
243434.341,1717577.088,397.872
243436.841,1717574.588,395.372
243436.841,1717574.588,397.872
243436.841,1717577.088,395.372
243436.841,1717577.088,397.872
243439.341,1717569.588,395.372
243439.341,1717569.588,397.872
243439.341,1717572.088,395.372
243439.341,1717572.088,397.872
243441.841,1717569.588,395.372
243441.841,1717569.588,397.872
243441.841,1717572.088,395.372
243441.841,1717572.088,397.872
243439.341,1717574.588,395.372
243439.341,1717574.588,397.872
243439.341,1717577.088,395.372
243439.341,1717577.088,397.872
243441.841,1717574.588,395.372
243441.841,1717577.088,395.372
243434.341,1717579.588,395.372
243434.341,1717579.588,397.872
243434.341,1717582.088,395.372
243434.341,1717582.088,397.872
243436.841,1717579.588,395.372
243436.841,1717579.588,397.872
243436.841,1717582.088,395.372
243436.841,1717582.088,397.872
243434.341,1717584.588,395.372
243434.341,1717584.588,397.872
243434.341,1717587.088,395.372
243434.341,1717587.088,397.872
243436.841,1717584.588,395.372
243436.841,1717584.588,397.872
243436.841,1717587.088,395.372
243436.841,1717587.088,397.872
243439.341,1717579.588,395.372
243439.341,1717579.588,397.872
243439.341,1717582.088,395.372
243439.341,1717582.088,397.872
243441.841,1717579.588,395.372
243441.841,1717582.088,395.372
243441.841,1717582.088,397.872
243439.341,1717584.588,395.372
243439.341,1717584.588,397.872
243439.341,1717587.088,395.372
243439.341,1717587.088,397.872
243441.841,1717584.588,395.372
243441.841,1717584.588,397.872
243441.841,1717587.088,395.372
243441.841,1717587.088,397.872
243444.341,1717569.588,395.372
243444.341,1717569.588,397.872
243444.341,1717572.088,395.372
243446.841,1717569.588,395.372
243446.841,1717572.088,395.372
243444.341,1717574.588,395.372
243444.341,1717577.088,395.372
243446.841,1717574.588,395.372
243446.841,1717577.088,395.372
243449.341,1717569.588,395.372
243449.341,1717572.088,395.372
243451.841,1717569.588,395.372
243451.841,1717572.088,395.372
243449.341,1717574.588,395.372
243449.341,1717577.088,395.372
243451.841,1717574.588,395.372
243451.841,1717577.088,395.372
243444.341,1717579.588,395.372
243444.341,1717582.088,395.372
243446.841,1717579.588,395.372
243446.841,1717582.088,395.372
243444.341,1717584.588,395.372
243444.341,1717587.088,395.372
243446.841,1717584.588,395.372
243446.841,1717587.088,395.372
243449.341,1717579.588,395.372
243449.341,1717582.088,395.372
243451.841,1717579.588,395.372
243451.841,1717582.088,395.372
243449.341,1717584.588,395.372
243449.341,1717587.088,395.372
243451.841,1717584.588,395.372
243451.841,1717587.088,395.372
243434.341,1717589.588,387.872
243436.841,1717589.588,387.872
243436.841,1717592.088,387.872
243434.341,1717589.588,390.372
243434.341,1717589.588,392.872
243434.341,1717592.088,390.372
243434.341,1717592.088,392.872
243436.841,1717589.588,390.372
243436.841,1717589.588,392.872
243436.841,1717592.088,390.372
243436.841,1717592.088,392.872
243434.341,1717594.588,390.372
243434.341,1717594.588,392.872
243434.341,1717597.088,390.372
243434.341,1717597.088,392.872
243436.841,1717594.588,390.372
243436.841,1717594.588,392.872
243436.841,1717597.088,390.372
243436.841,1717597.088,392.872
243439.341,1717589.588,385.372
243439.341,1717589.588,387.872
243439.341,1717592.088,387.872
243441.841,1717589.588,385.372
243441.841,1717589.588,387.872
243441.841,1717592.088,385.372
243441.841,1717592.088,387.872
243439.341,1717589.588,390.372
243439.341,1717589.588,392.872
243439.341,1717592.088,390.372
243439.341,1717592.088,392.872
243441.841,1717589.588,390.372
243441.841,1717589.588,392.872
243441.841,1717592.088,390.372
243441.841,1717592.088,392.872
243439.341,1717594.588,387.872
243441.841,1717594.588,387.872
243441.841,1717597.088,387.872
243439.341,1717594.588,390.372
243439.341,1717594.588,392.872
243439.341,1717597.088,390.372
243439.341,1717597.088,392.872
243441.841,1717594.588,390.372
243441.841,1717594.588,392.872
243441.841,1717597.088,390.372
243441.841,1717597.088,392.872
243434.341,1717599.588,392.872
243434.341,1717602.088,392.872
243436.841,1717599.588,390.372
243436.841,1717599.588,392.872
243436.841,1717602.088,392.872
243434.341,1717604.588,392.872
243434.341,1717607.088,392.872
243436.841,1717604.588,392.872
243436.841,1717607.088,392.872
243439.341,1717599.588,390.372
243439.341,1717599.588,392.872
243439.341,1717602.088,390.372
243439.341,1717602.088,392.872
243441.841,1717599.588,390.372
243441.841,1717599.588,392.872
243441.841,1717602.088,390.372
243441.841,1717602.088,392.872
243439.341,1717604.588,392.872
243439.341,1717607.088,392.872
243441.841,1717604.588,392.872
243441.841,1717607.088,392.872
243446.841,1717589.588,382.872
243446.841,1717592.088,382.872
243451.841,1717589.588,377.872
243451.841,1717592.088,377.872
243449.341,1717589.588,380.372
243449.341,1717589.588,382.872
243449.341,1717592.088,382.872
243451.841,1717589.588,380.372
243451.841,1717589.588,382.872
243451.841,1717592.088,380.372
243451.841,1717592.088,382.872
243449.341,1717594.588,382.872
243449.341,1717597.088,382.872
243451.841,1717594.588,380.372
243451.841,1717594.588,382.872
243451.841,1717597.088,382.872
243444.341,1717589.588,385.372
243444.341,1717589.588,387.872
243444.341,1717592.088,385.372
243444.341,1717592.088,387.872
243446.841,1717589.588,385.372
243446.841,1717589.588,387.872
243446.841,1717592.088,385.372
243446.841,1717592.088,387.872
243444.341,1717589.588,390.372
243444.341,1717589.588,392.872
243444.341,1717592.088,390.372
243444.341,1717592.088,392.872
243446.841,1717589.588,390.372
243446.841,1717589.588,392.872
243446.841,1717592.088,390.372
243446.841,1717592.088,392.872
243444.341,1717594.588,385.372
243444.341,1717594.588,387.872
243444.341,1717597.088,387.872
243446.841,1717594.588,385.372
243446.841,1717594.588,387.872
243446.841,1717597.088,385.372
243446.841,1717597.088,387.872
243444.341,1717594.588,390.372
243444.341,1717594.588,392.872
243444.341,1717597.088,390.372
243444.341,1717597.088,392.872
243446.841,1717594.588,390.372
243446.841,1717594.588,392.872
243446.841,1717597.088,390.372
243446.841,1717597.088,392.872
243449.341,1717589.588,385.372
243449.341,1717589.588,387.872
243449.341,1717592.088,385.372
243449.341,1717592.088,387.872
243451.841,1717589.588,385.372
243451.841,1717589.588,387.872
243451.841,1717592.088,385.372
243451.841,1717592.088,387.872
243449.341,1717589.588,390.372
243449.341,1717589.588,392.872
243449.341,1717592.088,390.372
243449.341,1717592.088,392.872
243451.841,1717589.588,390.372
243451.841,1717589.588,392.872
243451.841,1717592.088,390.372
243451.841,1717592.088,392.872
243449.341,1717594.588,385.372
243449.341,1717594.588,387.872
243449.341,1717597.088,385.372
243449.341,1717597.088,387.872
243451.841,1717594.588,385.372
243451.841,1717594.588,387.872
243451.841,1717597.088,385.372
243451.841,1717597.088,387.872
243449.341,1717594.588,390.372
243449.341,1717594.588,392.872
243449.341,1717597.088,390.372
243449.341,1717597.088,392.872
243451.841,1717594.588,390.372
243451.841,1717594.588,392.872
243451.841,1717597.088,390.372
243451.841,1717597.088,392.872
243451.841,1717599.588,382.872
243444.341,1717599.588,387.872
243446.841,1717599.588,387.872
243446.841,1717602.088,387.872
243444.341,1717599.588,390.372
243444.341,1717599.588,392.872
243444.341,1717602.088,390.372
243444.341,1717602.088,392.872
243446.841,1717599.588,390.372
243446.841,1717599.588,392.872
243446.841,1717602.088,390.372
243446.841,1717602.088,392.872
243444.341,1717604.588,390.372
243444.341,1717604.588,392.872
243444.341,1717607.088,392.872
243446.841,1717604.588,390.372
243446.841,1717604.588,392.872
243446.841,1717607.088,390.372
243446.841,1717607.088,392.872
243449.341,1717599.588,385.372
243449.341,1717599.588,387.872
243449.341,1717602.088,385.372
243449.341,1717602.088,387.872
243451.841,1717599.588,385.372
243451.841,1717599.588,387.872
243451.841,1717602.088,385.372
243451.841,1717602.088,387.872
243449.341,1717599.588,390.372
243449.341,1717599.588,392.872
243449.341,1717602.088,390.372
243449.341,1717602.088,392.872
243451.841,1717599.588,390.372
243451.841,1717599.588,392.872
243451.841,1717602.088,390.372
243451.841,1717602.088,392.872
243449.341,1717604.588,387.872
243451.841,1717604.588,385.372
243451.841,1717604.588,387.872
243451.841,1717607.088,387.872
243449.341,1717604.588,390.372
243449.341,1717604.588,392.872
243449.341,1717607.088,390.372
243449.341,1717607.088,392.872
243451.841,1717604.588,390.372
243451.841,1717604.588,392.872
243451.841,1717607.088,390.372
243451.841,1717607.088,392.872
243434.341,1717589.588,395.372
243434.341,1717589.588,397.872
243434.341,1717592.088,395.372
243434.341,1717592.088,397.872
243436.841,1717589.588,395.372
243436.841,1717589.588,397.872
243436.841,1717592.088,395.372
243436.841,1717592.088,397.872
243434.341,1717589.588,400.372
243434.341,1717592.088,400.372
243436.841,1717592.088,400.372
243434.341,1717594.588,395.372
243434.341,1717594.588,397.872
243434.341,1717597.088,395.372
243434.341,1717597.088,397.872
243436.841,1717594.588,395.372
243436.841,1717594.588,397.872
243436.841,1717597.088,395.372
243436.841,1717597.088,397.872
243434.341,1717594.588,400.372
243434.341,1717597.088,400.372
243436.841,1717594.588,400.372
243436.841,1717597.088,400.372
243439.341,1717589.588,395.372
243439.341,1717589.588,397.872
243439.341,1717592.088,395.372
243439.341,1717592.088,397.872
243441.841,1717589.588,395.372
243441.841,1717589.588,397.872
243441.841,1717592.088,395.372
243441.841,1717592.088,397.872
243439.341,1717594.588,395.372
243439.341,1717594.588,397.872
243439.341,1717597.088,395.372
243439.341,1717597.088,397.872
243441.841,1717594.588,395.372
243441.841,1717594.588,397.872
243441.841,1717597.088,395.372
243441.841,1717597.088,397.872
243439.341,1717597.088,400.372
243434.341,1717599.588,395.372
243434.341,1717599.588,397.872
243434.341,1717602.088,395.372
243434.341,1717602.088,397.872
243436.841,1717599.588,395.372
243436.841,1717599.588,397.872
243436.841,1717602.088,395.372
243436.841,1717602.088,397.872
243434.341,1717599.588,400.372
243434.341,1717602.088,400.372
243434.341,1717602.088,402.872
243436.841,1717599.588,400.372
243436.841,1717602.088,400.372
243434.341,1717604.588,395.372
243434.341,1717604.588,397.872
243434.341,1717607.088,395.372
243434.341,1717607.088,397.872
243436.841,1717604.588,395.372
243436.841,1717604.588,397.872
243436.841,1717607.088,395.372
243436.841,1717607.088,397.872
243434.341,1717604.588,400.372
243434.341,1717604.588,402.872
243434.341,1717607.088,400.372
243434.341,1717607.088,402.872
243436.841,1717604.588,400.372
243436.841,1717604.588,402.872
243436.841,1717607.088,400.372
243436.841,1717607.088,402.872
243439.341,1717599.588,395.372
243439.341,1717599.588,397.872
243439.341,1717602.088,395.372
243439.341,1717602.088,397.872
243441.841,1717599.588,395.372
243441.841,1717599.588,397.872
243441.841,1717602.088,395.372
243441.841,1717602.088,397.872
243439.341,1717599.588,400.372
243439.341,1717602.088,400.372
243441.841,1717599.588,400.372
243441.841,1717602.088,400.372
243439.341,1717604.588,395.372
243439.341,1717604.588,397.872
243439.341,1717607.088,395.372
243439.341,1717607.088,397.872
